benchmark,harness,source_id,task_id,sample_index,outcome,correct,score_status,failure_type,detail
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_test_Music_310,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_test_Music_322,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_test_Music_333,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_test_Music_53,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_test_Music_60,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_test_Pharmacy_210,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_test_Pharmacy_234,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_test_Pharmacy_246,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_test_Physics_161,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_test_Physics_252,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_test_Physics_40,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_test_Public_Health_248,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Accounting_5,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Biology_4,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Chemistry_12,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Chemistry_29,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Computer_Science_11,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Computer_Science_19,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Electronics_14,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Electronics_7,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Finance_21,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Manage_24,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Materials_19,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Materials_21,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Materials_28,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Math_19,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Math_26,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Mechanical_Engineering_23,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Mechanical_Engineering_26,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Mechanical_Engineering_28,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Mechanical_Engineering_8,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Music_1,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Music_14,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Music_17,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Music_18,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Music_19,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Music_22,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Music_27,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Music_28,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Music_8,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Music_9,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenCode,mmmu_gemma_opencode,mmmu_pro_validation_Physics_27,0,failure,False,agent_empty_output,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Accounting_248,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Accounting_248,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Accounting_34,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Accounting_34,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Agriculture_165,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Agriculture_165,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Agriculture_42,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Agriculture_42,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Architecture_and_Engineering_214,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Architecture_and_Engineering_266,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Architecture_and_Engineering_312,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Architecture_and_Engineering_312,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Architecture_and_Engineering_359,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Architecture_and_Engineering_391,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Architecture_and_Engineering_395,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Architecture_and_Engineering_395,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Architecture_and_Engineering_442,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Architecture_and_Engineering_473,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Architecture_and_Engineering_518,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Art_208,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Art_208,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Art_24,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Art_24,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Basic_Medical_Science_107,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Basic_Medical_Science_107,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Basic_Medical_Science_233,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Basic_Medical_Science_233,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Biology_138,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Biology_156,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Biology_156,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Biology_249,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Biology_249,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Biology_267,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Biology_267,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Biology_321,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_193,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_193,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_240,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_240,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_326,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_326,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_451,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_451,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_461,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_461,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_555,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_555,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_560,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_570,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Chemistry_570,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Clinical_Medicine_108,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Clinical_Medicine_108,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Clinical_Medicine_69,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Clinical_Medicine_69,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Computer_Science_120,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Computer_Science_120,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Computer_Science_307,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Computer_Science_39,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Computer_Science_61,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Design_119,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Design_119,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Design_139,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Design_139,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Design_18,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Design_48,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Design_48,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Design_87,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Design_87,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Design_96,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Design_96,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Diagnostics_and_Laboratory_Medicine_14,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Diagnostics_and_Laboratory_Medicine_14,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Diagnostics_and_Laboratory_Medicine_52,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Diagnostics_and_Laboratory_Medicine_52,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Diagnostics_and_Laboratory_Medicine_72,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Diagnostics_and_Laboratory_Medicine_72,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Diagnostics_and_Laboratory_Medicine_76,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Diagnostics_and_Laboratory_Medicine_76,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Economics_102,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Economics_102,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Economics_16,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Economics_215,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Economics_215,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Economics_39,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Economics_39,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_116,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_135,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_140,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_149,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_171,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_185,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_22,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_235,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_235,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_245,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_247,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_49,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_6,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_76,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_76,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_93,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Electronics_93,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Energy_and_Power_150,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Energy_and_Power_150,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Energy_and_Power_158,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Energy_and_Power_414,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Energy_and_Power_68,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Energy_and_Power_68,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Energy_and_Power_86,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Energy_and_Power_86,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Finance_165,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Finance_165,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Finance_238,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Finance_294,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Finance_77,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Geography_209,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Geography_209,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Geography_213,0,unknown,,runtime_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Geography_459,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Geography_459,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_History_100,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_History_100,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_History_157,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_History_157,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_History_46,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_History_46,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Manage_104,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Manage_104,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Manage_22,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Manage_22,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Manage_31,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Manage_31,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Marketing_114,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Marketing_114,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Marketing_120,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Marketing_120,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Marketing_134,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Marketing_134,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Marketing_2,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Marketing_2,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Marketing_44,0,unknown,,provider_error,no_action_events,No model action spans extracted
MMMUPro,OpenClaw,mmmu_gemma_openclaw,mmmu_pro_test_Marketing_44,0,unknown,,provider_error,missing_token_length,No n_tokens or completion token fallback
