harness,task_id,correct,mean_entropy,n_tokens,wall_time_sec,traj_length,logprob_mean_entropy,logprob_n_tokens
opencode,hle_1080,1,0.5058024395861778,1239,106.55140566825867,6,0.5058024395861781,1239
opencode,hle_1081,1,0.34174893350502317,1205,961.1931731700897,22,0.3417489335050231,1205
opencode,hle_1083,0,0.559435377232628,373,1917.184264421463,47,0.559435377232628,373
opencode,hle_1084,1,0.5280050764444023,946,313.03883814811707,14,0.5280050764444025,946
opencode,hle_1088,0,0.42577656267101194,1693,374.3256742954254,14,0.42577656267101177,1693
opencode,hle_1089,0,0.48518690494710914,817,261.2658634185791,14,0.4851869049471084,817
opencode,hle_109,0,0.5074866939856509,759,63.08965516090393,6,0.5074866939856518,759
opencode,hle_1098,0,0.029183040009615076,35303,2403.575171470642,4,0.029183040009614882,35303
opencode,hle_11,0,0.395107511444132,2689,196.2297978401184,6,0.3951075114441314,2689
opencode,hle_1108,0,0.03109207254442734,35399,2401.1107184886932,4,0.031092072544426475,35399
opencode,hle_1109,0,0.017494148867227968,36053,2401.4076886177063,4,0.017494148867228075,36053
opencode,hle_111,0,0.4612842201660854,1195,81.01055192947388,6,0.46128422016608556,1195
opencode,hle_1116,0,0.39420135839805154,1004,97.82414484024048,6,0.39420135839805176,1004
opencode,hle_1119,1,0.33696548045353125,725,300.87903571128845,14,0.3369654804535313,725
opencode,hle_112,1,0.3069202840563687,2336,394.68313908576965,6,0.3069202840563683,2336
opencode,hle_1120,0,0.02633687585595225,36611,2401.520795583725,4,0.026336875855952107,36611
opencode,hle_1126,0,0.18323109738624807,2933,137.49746823310852,6,0.1832310973862483,2933
opencode,hle_1127,0,0.28645564925542605,2654,216.79677605628967,6,0.28645564925542555,2654
opencode,hle_1128,0,0.24488299084848178,4296,387.520099401474,6,0.24488299084848167,4296
opencode,hle_1129,0,0.5339511437615441,1515,68.60944604873657,6,0.5339511437615444,1515
opencode,hle_1130,0,0.2898237991073079,2071,330.17854022979736,6,0.2898237991073077,2071
opencode,hle_1133,0,0.13193349853229555,1557,2400.638014316559,183,0.1319334985322951,1557
opencode,hle_1135,0,0.595974593887777,924,234.7021188735962,6,0.5959745938877765,924
opencode,hle_1137,1,0.43960776815040087,684,96.17634224891663,6,0.43960776815040076,684
opencode,hle_1138,0,0.35338296759815496,1241,151.37600779533386,6,0.35338296759815496,1241
opencode,hle_1139,0,0.42104720610540197,1547,169.13262844085693,6,0.42104720610540136,1547
opencode,hle_114,0,0.37020408146991296,2066,188.5171594619751,6,0.3702040814699126,2066
opencode,hle_115,0,0.5091926745903576,1300,88.00638818740845,6,0.5091926745903567,1300
opencode,hle_1150,0,0.07079784872841431,3692,2400.5298228263855,233,0.07079784872841428,3692
opencode,hle_1153,0,0.420598223616896,1155,127.22595739364624,6,0.42059822361689625,1155
opencode,hle_1159,0,0.4132868501497081,1197,190.30613207817078,10,0.41328685014970773,1197
opencode,hle_1166,0,0.2161590048100024,6657,586.257889509201,6,0.21615900481000283,6657
opencode,hle_117,0,0.25668406719580966,7113,2406.195998430252,12,0.25668406719580916,7113
opencode,hle_1174,0,0.5692315695305388,972,86.48432755470276,6,0.569231569530539,972
opencode,hle_1177,0,0.5459516212346299,1317,127.47997260093689,6,0.5459516212346307,1317
opencode,hle_1179,0,0.31540011054467904,622,71.11102819442749,6,0.315400110544679,622
opencode,hle_118,0,0.33600542405573963,697,94.99480867385864,6,0.33600542405573947,697
opencode,hle_1182,0,0.05118286115944056,2954,2401.0552909374237,570,0.05118286115944065,2954
opencode,hle_1188,0,0.5753149355580255,1515,160.49486088752747,6,0.5753149355580247,1515
opencode,hle_119,0,0.05257519972621693,42568,2408.638728618622,4,0.05257519972621673,42568
opencode,hle_1192,1,0.3664231337960383,936,116.56585192680359,6,0.36642313379603775,936
opencode,hle_1196,0,0.4652396220635194,878,105.79630899429321,6,0.46523962206351926,878
opencode,hle_1198,0,0.017872043064869354,33837,2401.2976961135864,4,0.0178720430648694,33837
opencode,hle_120,0,0.4006621740128282,851,474.55932545661926,22,0.4006621740128279,851
opencode,hle_1207,1,0.5875911581986204,1207,61.00767469406128,6,0.5875911581986208,1207
opencode,hle_1215,0,0.05536009037900065,31569,2401.0207283496857,8,0.055360090379001,31569
opencode,hle_1219,0,0.3779908616831489,823,96.78012156486511,6,0.3779908616831488,823
opencode,hle_1220,0,0.5740336173116676,1107,119.81195449829102,6,0.574033617311668,1107
opencode,hle_123,0,0.34992269831918404,416,2407.2109637260437,47,0.3499226983191839,416
opencode,hle_1231,0,0.029517631492815125,27525,2401.677189350128,4,0.029517631492814937,27525
opencode,hle_1234,0,0.5589891478627159,2351,294.93798089027405,15,0.5589891478627158,2351
opencode,hle_1235,0,0.11346500220358209,1815,2400.7632250785828,181,0.1134650022035821,1815
opencode,hle_1236,0,0.05256222290049787,8029,2400.7660450935364,190,0.05256222290049763,8029
opencode,hle_1240,0,0.37927947444470594,2234,179.05921816825867,6,0.37927947444470617,2234
opencode,hle_1241,0,0.4355848449232599,558,38.98211312294006,6,0.43558484492325983,558
opencode,hle_1246,0,0.06458987128149042,25261,2401.447885990143,4,0.06458987128149021,25261
opencode,hle_1249,0,0.4565179321449917,902,118.06113696098328,6,0.4565179321449911,902
opencode,hle_126,0,0.5139943160314435,371,2406.3893463611603,27,0.513994316031444,371
opencode,hle_1260,0,0.05826472855735174,25679,2401.546708345413,4,0.0582647285573515,25679
opencode,hle_1263,1,0.4821676692492861,774,92.80087423324585,6,0.4821676692492861,774
opencode,hle_1269,0,0.04808402758064523,4065,2400.74716424942,465,0.048084027580645165,4065
opencode,hle_1272,0,0.5124603249344503,641,93.18527722358704,6,0.5124603249344498,641
opencode,hle_1276,0,0.3967940507444605,1169,151.8874912261963,6,0.3967940507444608,1169
opencode,hle_1285,0,0.5429422469143041,897,115.4786925315857,6,0.5429422469143037,897
opencode,hle_1290,0,0.4134000802198077,828,108.63818001747131,6,0.41340008021980756,828
opencode,hle_1292,0,0.06181803234888552,2846,2400.7699744701385,436,0.06181803234888559,2846
opencode,hle_1298,0,0.4685098312589632,1210,138.59067296981812,6,0.4685098312589628,1210
opencode,hle_13,1,0.14686430024750227,4805,431.49143147468567,6,0.14686430024750188,4805
opencode,hle_1301,0,0.04445880784333717,26897,2401.643110513687,4,0.04445880784333779,26897
opencode,hle_1308,0,0.029108424627686334,21272,2401.6341381073,12,0.0291084246276864,21272
opencode,hle_1309,0,0.3606036793623387,484,178.30878329277039,14,0.3606036793623388,484
opencode,hle_131,0,0.45686725420129815,841,98.88095808029175,6,0.4568672542012983,841
opencode,hle_1312,0,0.41837612881782293,2186,262.11771273612976,6,0.41837612881782393,2186
opencode,hle_1315,0,0.45258605308497524,628,70.19169878959656,6,0.45258605308497585,628
opencode,hle_1316,0,0.47235697729038456,840,106.71645092964172,6,0.4723569772903846,840
opencode,hle_1317,1,0.31569931711377347,2919,266.21763491630554,6,0.31569931711377336,2919
opencode,hle_1325,0,0.0211953315063737,27669,2401.7918615341187,4,0.021195331506373746,27669
opencode,hle_1330,0,0.03732990585359969,27757,2402.0027718544006,4,0.03732990585359967,27757
opencode,hle_1332,0,0.4153248090151117,2184,213.25194239616394,6,0.4153248090151119,2184
opencode,hle_1333,0,0.49419081867455594,1781,225.02818632125854,10,0.4941908186745564,1781
opencode,hle_1334,0,0.5006585468855375,854,94.67661118507385,6,0.5006585468855375,854
opencode,hle_1339,0,0.415766606345939,1155,351.22757601737976,15,0.4157666063459398,1155
opencode,hle_1340,1,0.47714591591937044,833,79.81151127815247,6,0.47714591591937033,833
opencode,hle_1341,0,0.4121746062629603,1385,142.34179997444153,6,0.412174606262961,1385
opencode,hle_1342,0,0.4478301659369764,710,136.58985781669617,6,0.4478301659369764,710
opencode,hle_1344,0,0.40968667708654094,791,119.70815801620483,6,0.40968667708654066,791
opencode,hle_1347,0,0.2811403403372204,731,107.73406529426575,6,0.2811403403372204,731
opencode,hle_136,0,0.06442115377039444,12737,2401.0510869026184,4,0.06442115377039422,12737
opencode,hle_1365,0,0.4160689400458228,967,124.67664361000061,6,0.4160689400458225,967
opencode,hle_1370,0,0.4879582060476438,519,574.9344069957733,26,0.4879582060476437,519
opencode,hle_1376,0,0.3812302544538835,739,66.55089282989502,6,0.38123025445388364,739
opencode,hle_1379,0,0.24763570591515835,3007,900.6387832164764,237,0.24763570591515785,3007
opencode,hle_138,0,0.39461660541253046,1508,2400.847733974457,12,0.3946166054125304,1508
opencode,hle_1380,0,0.5367565192013586,795,61.736156702041626,6,0.5367565192013593,795
opencode,hle_1381,0,0.3828454695015938,706,67.68961381912231,6,0.3828454695015936,706
opencode,hle_1382,0,0.5109193413966219,1099,62.32081651687622,6,0.5109193413966221,1099
opencode,hle_1383,0,0.3752293378426966,1109,112.29733848571777,6,0.3752293378426968,1109
opencode,hle_1384,0,0.0163658168938162,42389,2401.8964693546295,4,0.01636581689381615,42389
opencode,hle_1385,0,0.5212972426849071,1454,73.37123656272888,6,0.5212972426849077,1454
opencode,hle_1386,0,0.46450360752513237,786,80.24047350883484,6,0.46450360752513264,786
opencode,hle_1388,0,0.41023140988383616,1792,96.67340803146362,6,0.41023140988383544,1792
opencode,hle_1389,1,0.42184208316008404,974,203.01187801361084,6,0.421842083160084,974
opencode,hle_1390,0,0.34067235597886136,1333,237.26985931396484,6,0.34067235597886114,1333
opencode,hle_1391,0,0.43111308979996044,797,142.45143055915833,6,0.43111308979996066,797
opencode,hle_1392,0,0.2086765953880002,1893,365.9045219421387,10,0.2086765953880003,1893
opencode,hle_1393,0,0.5136343957027764,1296,72.68675494194031,6,0.5136343957027762,1296
opencode,hle_1394,0,0.01694273594380793,42202,2401.7775344848633,4,0.01694273594380801,42202
opencode,hle_1395,0,0.49885527584463574,834,148.67731046676636,6,0.4988552758446358,834
opencode,hle_1396,0,0.47752774878511955,993,220.04847192764282,6,0.4775277487851195,993
opencode,hle_1397,0,0.43318774581196845,1614,271.5412976741791,6,0.4331877458119679,1614
opencode,hle_1399,0,0.3742344366062586,1717,437.8267946243286,14,0.37423443660625844,1717
opencode,hle_14,0,0.3899186566779803,1449,96.58584713935852,6,0.3899186566779799,1449
opencode,hle_1401,1,0.39703214639739737,1022,162.21929836273193,6,0.39703214639739765,1022
opencode,hle_1407,0,0.03639292815323532,42621,2401.782167673111,4,0.03639292815323548,42621
opencode,hle_141,1,0.4111741792766772,1085,144.76059818267822,6,0.41117417927667743,1085
opencode,hle_1415,0,0.37746999154535316,1019,112.37720012664795,6,0.37746999154535343,1019
opencode,hle_1419,0,0.39187965466003133,961,83.75628805160522,6,0.39187965466003133,961
opencode,hle_142,0,0.31903427715629057,861,107.59210324287415,6,0.31903427715629085,861
opencode,hle_1420,0,0.36338351939438857,834,70.33751893043518,6,0.36338351939438823,834
opencode,hle_1423,0,0.018357904350083543,43062,2401.325580596924,4,0.018357904350083276,43062
opencode,hle_1424,0,0.4578109311817997,839,74.38685202598572,6,0.45781093118179933,839
opencode,hle_1433,0,0.3807794822329529,778,317.1407265663147,19,0.38077948223295266,778
opencode,hle_1436,0,0.017253505576321077,43588,2401.720395088196,4,0.01725350557632114,43588
opencode,hle_144,0,0.016642138514140967,41904,2402.198399782181,4,0.01664213851414076,41904
opencode,hle_1444,0,0.48258996332791143,1579,106.47401118278503,6,0.4825899633279112,1579
opencode,hle_1446,0,0.45626623576145126,864,68.85830736160278,6,0.456266235761451,864
opencode,hle_145,0,0.39306696341470787,738,461.20350074768066,19,0.3930669634147075,738
opencode,hle_1450,0,0.02371445532022083,37051,2402.2836575508118,4,0.023714455320220644,37051
opencode,hle_1452,0,0.5763418676443776,1286,70.6331934928894,6,0.5763418676443776,1286
opencode,hle_1454,1,0.5623274603037893,1633,144.42938208580017,6,0.5623274603037899,1633
opencode,hle_1457,0,0.6316570550874404,1220,128.90013551712036,6,0.6316570550874406,1220
opencode,hle_1458,0,0.4700460400978517,776,131.4758882522583,6,0.47004604009785134,776
opencode,hle_1459,1,0.33862482837083463,2224,1051.5401043891907,147,0.3386248283708351,2224
opencode,hle_1460,0,0.5013120155560953,1380,74.21036624908447,6,0.5013120155560941,1380
opencode,hle_1462,0,0.4738701516640713,1050,206.65561962127686,6,0.4738701516640716,1050
opencode,hle_1463,1,0.44425251062529825,1504,238.70362663269043,6,0.44425251062529814,1504
opencode,hle_1467,0,0.035933189771456556,31152,2401.4950211048126,4,0.035933189771455605,31152
opencode,hle_1476,0,0.4387600346879374,1235,161.757887840271,6,0.43876003468793773,1235
opencode,hle_1481,0,0.1033204918329498,1325,2400.637587785721,198,0.10332049183295004,1325
opencode,hle_1487,0,0.4432430871605031,1583,85.97521471977234,6,0.44324308716050315,1583
opencode,hle_1488,0,0.024736621842599466,27028,2401.3917050361633,4,0.024736621842599463,27028
opencode,hle_1489,1,0.6572716911675619,1403,258.5280406475067,6,0.6572716911675613,1403
opencode,hle_1494,0,0.42641278983383063,962,119.87074065208435,6,0.4264127898338309,962
opencode,hle_1502,0,0.3788865420320218,1225,99.5864372253418,6,0.37888654203202166,1225
opencode,hle_1504,1,0.1413250001698339,8599,409.92664098739624,6,0.14132500016983315,8599
opencode,hle_1505,1,0.381865831463573,1024,103.53427982330322,6,0.38186583146357317,1024
opencode,hle_1509,0,0.032519269094898245,8089,2400.9961466789246,376,0.03251926909489818,8089
opencode,hle_1511,0,0.42755960138756954,678,126.682377576828,6,0.42755960138756954,678
opencode,hle_1512,0,0.38464375225925707,632,488.11096596717834,50,0.3846437522592571,632
opencode,hle_1513,1,0.5143969021524388,1057,101.57350993156433,6,0.5143969021524388,1057
opencode,hle_1517,0,0.378570139137589,1033,100.31240105628967,6,0.3785701391375894,1033
opencode,hle_1518,0,0.5617900037384387,1444,160.61336374282837,6,0.5617900037384383,1444
opencode,hle_1519,0,0.5190271460004008,1175,128.20722651481628,6,0.5190271460004011,1175
opencode,hle_1520,0,0.022181784170397158,43526,2401.5741307735443,4,0.022181784170396998,43526
opencode,hle_1522,0,0.44617236233518504,1127,233.63905453681946,11,0.44617236233518515,1127
opencode,hle_1524,0,0.5080209109450334,758,99.1914119720459,6,0.508020910945034,758
opencode,hle_1528,0,0.05596914230302547,43529,2401.834693670273,4,0.055969142303024334,43529
opencode,hle_1530,1,0.4012991948015746,1288,126.73927974700928,6,0.40129919480157555,1288
opencode,hle_1534,1,0.7369472428110809,1844,110.16293716430664,6,0.7369472428110815,1844
opencode,hle_1536,1,0.38013936166887935,1113,124.9372923374176,6,0.3801393616688795,1113
opencode,hle_1545,0,0.02654648090623073,44090,2401.883476495743,4,0.02654648090623124,44090
opencode,hle_1546,0,0.5833889795233473,1457,166.44440126419067,6,0.5833889795233477,1457
opencode,hle_1547,0,0.4044562247485341,1481,172.5878918170929,6,0.4044562247485349,1481
opencode,hle_155,0,0.012807093309676778,41808,2402.918292284012,4,0.012807093309676616,41808
opencode,hle_1553,0,0.3904706318738407,772,98.17731189727783,6,0.3904706318738406,772
opencode,hle_1563,0,0.022807861833775457,44470,2401.8813581466675,4,0.02280786183377582,44470
opencode,hle_1565,0,0.40981353987219843,827,180.14865922927856,6,0.40981353987219854,827
opencode,hle_1567,0,0.02511216609873667,44450,2401.757084131241,12,0.02511216609873693,44450
opencode,hle_1568,0,0.6356123774022179,826,107.57062315940857,6,0.635612377402217,826
opencode,hle_1569,0,0.5330765579164717,1644,173.30759525299072,6,0.5330765579164721,1644
opencode,hle_1572,0,0.32714152282711995,940,94.03545498847961,6,0.3271415228271206,940
opencode,hle_1577,0,0.26376038332571616,821,96.1449716091156,6,0.2637603833257162,821
opencode,hle_158,0,0.53032710586546,1783,448.97221755981445,14,0.5303271058654588,1783
opencode,hle_1586,0,0.5464512314229477,324,275.88732409477234,31,0.5464512314229475,324
opencode,hle_1590,0,0.03468376407788554,36515,2401.317080259323,4,0.03468376407788539,36515
opencode,hle_1596,0,0.5331488206893992,1581,115.80916595458984,14,0.5331488206893991,1581
opencode,hle_1598,0,0.45103850564623016,923,149.68258213996887,6,0.45103850564623044,923
opencode,hle_16,0,0.4983541659162837,939,76.80418515205383,6,0.49835416591628384,939
opencode,hle_1601,0,0.581506686392534,1633,172.07342076301575,6,0.5815066863925347,1633
opencode,hle_1606,0,0.004662611280396014,30869,2401.4591743946075,4,0.0046626112803960645,30869
opencode,hle_1613,1,0.31940241685883114,970,246.9024887084961,14,0.3194024168588317,970
opencode,hle_1630,0,0.48923109199794385,879,81.72007894515991,6,0.4892310919979443,879
opencode,hle_1651,0,0.48527641855076886,529,40.658591985702515,6,0.4852764185507689,529
opencode,hle_1666,0,0.35592964305491337,826,74.36091470718384,6,0.3559296430549132,826
opencode,hle_167,0,0.46254222448121013,1412,136.58574509620667,6,0.4625422244812102,1412
opencode,hle_1672,0,0.008888728351768377,27018,2401.1680648326874,4,0.008888728351768372,27018
opencode,hle_1676,0,0.36125216346084155,1047,96.59740567207336,6,0.3612521634608411,1047
opencode,hle_1679,0,0.03345764817294897,22943,2401.451277256012,4,0.03345764817294897,22943
opencode,hle_1680,0,0.41054379872417157,1144,172.16317057609558,11,0.4105437987241717,1144
opencode,hle_1682,0,0.37025195810960226,830,139.72701239585876,6,0.37025195810960254,830
opencode,hle_1683,0,0.07628362354755118,624,210.60815620422363,10,0.07628362354755104,624
opencode,hle_1685,0,0.4496473582088315,2098,330.48089838027954,14,0.4496473582088314,2098
opencode,hle_1686,0,0.6007818459959056,1316,150.84971022605896,6,0.6007818459959056,1316
opencode,hle_169,0,0.030308372446633213,41808,2403.7589497566223,4,0.030308372446633317,41808
opencode,hle_1690,0,0.3100059648515402,2767,476.543119430542,10,0.3100059648515401,2767
opencode,hle_1694,0,0.5282562618642296,1534,530.7501406669617,18,0.5282562618642297,1534
opencode,hle_1696,0,0.041929148173688396,21557,2401.3309376239777,4,0.041929148173688376,21557
opencode,hle_1697,0,0.3295319949063965,920,92.91015839576721,6,0.3295319949063962,920
opencode,hle_1699,1,0.3412465320367856,869,267.89414620399475,10,0.34124653203678584,869
opencode,hle_1705,0,0.004219534598682839,42221,2401.7292561531067,4,0.004219534598682844,42221
opencode,hle_1716,0,0.626959848032824,830,116.32993006706238,6,0.626959848032824,830
opencode,hle_1719,0,0.39533081493090033,557,395.45524311065674,16,0.39533081493090066,557
opencode,hle_1740,0,0.3613547432015468,819,159.27168822288513,6,0.36135474320154665,819
opencode,hle_1743,0,0.3979779707522355,808,168.71076679229736,6,0.39797797075223595,808
opencode,hle_1745,0,0.283064491451635,1002,172.71074891090393,6,0.28306449145163487,1002
opencode,hle_1749,0,0.39378029096844436,1237,211.07637786865234,6,0.39378029096844464,1237
opencode,hle_1750,0,0.1670911583018086,6954,538.6115481853485,6,0.16709115830180896,6954
opencode,hle_1755,0,0.42871000688753047,819,148.765686750412,6,0.42871000688753025,819
opencode,hle_1756,0,0.36472347558196067,773,126.63146901130676,6,0.3647234755819607,773
opencode,hle_176,1,0.4594330210447383,1738,256.1225891113281,6,0.45943302104473877,1738
opencode,hle_1761,0,0.32762595434711594,845,147.90436363220215,6,0.32762595434711594,845
opencode,hle_1762,0,0.016957263207867963,43091,2402.11381149292,4,0.016957263207868094,43091
opencode,hle_1766,0,0.3847089459491141,1092,146.7924234867096,6,0.38470894594911437,1092
opencode,hle_178,0,0.021454094209783565,41819,2402.5726704597473,4,0.021454094209783583,41819
opencode,hle_1787,0,0.047656085971607046,23640,1201.147456407547,4,0.04765608597160677,23640
opencode,hle_179,1,0.523065858245232,969,172.24563026428223,6,0.5230658582452318,969
opencode,hle_1792,1,0.2777233982876342,646,250.82439994812012,18,0.277723398287634,646
opencode,hle_1799,0,0.4611589368156881,993,101.111252784729,6,0.46115893681568826,993
opencode,hle_1800,1,0.3071535523196665,4138,656.2646737098694,54,0.3071535523196669,4138
opencode,hle_1803,0,0.0460698331486497,23677,1201.3657162189484,4,0.04606983314864985,23677
opencode,hle_1804,0,0.39593838922507407,1680,305.766104221344,30,0.39593838922507407,1680
opencode,hle_1808,0,0.4488110315694988,1055,84.44718766212463,6,0.44881103156949903,1055
opencode,hle_1809,0,0.43471656150905436,1118,94.09843707084656,6,0.4347165615090542,1118
opencode,hle_1810,0,0.6207595616699818,654,51.436930418014526,6,0.6207595616699817,654
opencode,hle_1817,0,0.38985171735013335,1191,82.12773013114929,6,0.38985171735013335,1191
opencode,hle_1827,0,0.5309756202205048,742,202.7067952156067,14,0.5309756202205047,742
opencode,hle_1836,0,0.5168797071122684,5441,773.4739065170288,30,0.5168797071122695,5441
opencode,hle_1837,0,0.13625532776415558,1832,1200.3103623390198,188,0.1362553277641556,1832
opencode,hle_184,0,0.5192498398577905,961,541.8283002376556,18,0.5192498398577907,961
opencode,hle_1843,0,0.08059743400878462,24082,1201.5703027248383,4,0.08059743400878472,24082
opencode,hle_1847,0,0.2411580282879922,4472,542.2892622947693,6,0.24115802828799265,4472
opencode,hle_185,0,0.48320914725247366,975,199.81969165802002,6,0.4832091472524734,975
opencode,hle_1853,0,0.28776119242201487,3949,617.0039067268372,30,0.2877611924220138,3949
opencode,hle_1855,0,0.6249947703208617,1095,85.81770896911621,6,0.6249947703208615,1095
opencode,hle_1856,0,0.35986996248248293,919,115.15535521507263,6,0.3598699624824835,919
opencode,hle_1861,0,0.5409116946139648,678,122.18779444694519,6,0.5409116946139648,678
opencode,hle_1862,0,0.3857251236193602,842,205.28339505195618,11,0.3857251236193603,842
opencode,hle_1863,0,0.16402120465983056,597,186.13932275772095,10,0.1640212046598305,597
opencode,hle_1864,0,0.38005719760793244,783,86.82973861694336,6,0.38005719760793244,783
opencode,hle_1865,0,0.020545796532994706,24085,1201.5202372074127,4,0.02054579653299478,24085
opencode,hle_1869,1,0.3845177845601111,956,129.55824208259583,6,0.3845177845601109,956
opencode,hle_187,0,0.283182945187906,1222,113.64863157272339,6,0.2831829451879061,1222
opencode,hle_1871,0,0.3881624830349283,1139,351.31137347221375,15,0.3881624830349283,1139
opencode,hle_1877,0,0.5227769910619524,1202,75.87208771705627,6,0.5227769910619521,1202
opencode,hle_1880,0,0.49438949647491504,992,117.913813829422,6,0.49438949647491554,992
opencode,hle_1884,0,0.45599838962059996,904,102.72749924659729,6,0.45599838962060035,904
opencode,hle_1889,0,0.061137833535336694,24071,1201.3728737831116,4,0.06113783353533617,24071
opencode,hle_189,0,0.3026155191137021,1034,209.89636278152466,6,0.30261551911370205,1034
opencode,hle_1890,1,0.34433049953707434,638,265.2559905052185,14,0.3443304995370743,638
opencode,hle_1909,1,0.5472422798778191,774,77.19129800796509,6,0.5472422798778195,774
opencode,hle_191,0,0.32098434871935033,656,226.5650806427002,6,0.32098434871934994,656
opencode,hle_1917,0,0.5091775013155603,1453,253.89838790893555,10,0.5091775013155598,1453
opencode,hle_1919,0,0.4465985826776712,733,59.035696029663086,6,0.44659858267767166,733
opencode,hle_1920,0,0.473865231396265,377,26.837779760360718,6,0.47386523139626524,377
opencode,hle_1922,1,0.5000263140465058,1374,115.14753031730652,6,0.5000263140465061,1374
opencode,hle_1926,0,0.10356476135227655,15071,1200.856940984726,16,0.10356476135227656,15071
opencode,hle_1927,0,0.3708781348210743,1031,75.18733143806458,6,0.3708781348210739,1031
opencode,hle_1928,0,0.4330615577495034,798,91.64887237548828,6,0.4330615577495031,798
opencode,hle_193,0,0.29355451440926117,683,193.65123081207275,6,0.29355451440926134,683
opencode,hle_1938,1,0.5081505485975466,1177,102.03589153289795,6,0.5081505485975468,1177
opencode,hle_1940,0,0.5472860322172923,1449,275.01503467559814,10,0.5472860322172917,1449
opencode,hle_1945,0,0.38679631679341114,1058,84.52819776535034,6,0.38679631679341103,1058
opencode,hle_1946,0,0.4789984396188443,789,71.25914525985718,6,0.47899843961884403,789
opencode,hle_1947,0,0.3953572061265709,1146,88.0205774307251,6,0.3953572061265709,1146
opencode,hle_1958,0,0.038116477168520575,23972,1201.3718497753143,4,0.03811647716852044,23972
opencode,hle_1965,0,0.05062066797150254,23458,1201.134393453598,4,0.050620667971501956,23458
opencode,hle_1972,0,0.05039089641161199,22436,1203.9189426898956,4,0.05039089641161132,22436
opencode,hle_1980,0,0.4239432333844746,1015,70.17450666427612,6,0.42394323338447437,1015
opencode,hle_2003,0,0.4540409249558834,950,75.74652218818665,6,0.45404092495588305,950
opencode,hle_2005,0,0.03979884151537106,22443,1202.831984758377,4,0.03979884151537113,22443
opencode,hle_2010,1,0.4937564611458306,941,98.19973230361938,6,0.4937564611458311,941
opencode,hle_2016,0,0.05483193968735502,21946,1203.0910913944244,4,0.054831939687354614,21946
opencode,hle_2022,0,0.14847562513160673,21672,1201.5838198661804,19,0.14847562513160817,21672
opencode,hle_2024,0,0.4242737142568832,1011,199.64051818847656,6,0.42427371425688354,1011
opencode,hle_2037,0,0.37545042102249737,643,158.28911542892456,6,0.37545042102249737,643
opencode,hle_2038,0,0.38777288258191056,470,175.7870523929596,6,0.38777288258191006,470
opencode,hle_2043,0,0.19236274250401417,2622,716.3432884216309,22,0.19236274250401428,2622
opencode,hle_2046,0,0.42069799950607756,1090,352.19080543518066,14,0.42069799950607756,1090
opencode,hle_2060,0,0.08586379839923418,22456,1201.4132211208344,4,0.08586379839923425,22456
opencode,hle_2062,0,0.36851581385849613,176,167.21875667572021,6,0.36851581385849613,176
opencode,hle_2073,0,0.3535844023543497,696,71.9836778640747,6,0.3535844023543494,696
opencode,hle_2074,0,0.40865509462896654,761,71.06224370002747,6,0.40865509462896715,761
opencode,hle_2084,0,0.029038844430506285,22804,1202.272979259491,4,0.02903884443050649,22804
opencode,hle_2087,0,0.5353521132958827,1329,128.04620838165283,6,0.535352113295883,1329
opencode,hle_2088,0,0.32359012947172155,3151,278.86452984809875,6,0.32359012947172117,3151
opencode,hle_2091,0,0.4405185918933378,1284,143.9440393447876,6,0.4405185918933375,1284
opencode,hle_2093,0,0.3803875135985615,981,353.6249244213104,14,0.3803875135985618,981
opencode,hle_2097,0,0.36042457818232926,2337,202.13718342781067,6,0.36042457818232965,2337
opencode,hle_210,0,0.017878045247162484,41817,2401.238730430603,4,0.017878045247162473,41817
opencode,hle_2111,0,0.41772397295301483,946,114.16411876678467,6,0.4177239729530151,946
opencode,hle_2116,1,0.3534090749891241,1438,241.31864190101624,34,0.35340907498912366,1438
opencode,hle_2117,1,0.523955320836766,1095,107.73589420318604,6,0.5239553208367659,1095
opencode,hle_212,0,0.5605871289237029,1621,179.88654828071594,6,0.560587128923702,1621
opencode,hle_2120,0,0.03135529466850003,22924,1201.1767663955688,4,0.03135529466850004,22924
opencode,hle_2132,0,0.04722537210111795,22825,1201.113399028778,4,0.04722537210111802,22825
opencode,hle_2140,1,0.3006999650511004,1412,98.59202194213867,10,0.30069996505110064,1412
opencode,hle_2153,1,0.3296177948590292,1814,757.9499468803406,54,0.32961779485902953,1814
opencode,hle_2154,0,0.3562379229947724,1940,105.25637316703796,6,0.3562379229947731,1940
opencode,hle_2158,1,0.592235066713274,1908,200.5293436050415,6,0.5922350667132744,1908
opencode,hle_2163,0,0.33939620025828343,606,107.64363241195679,6,0.3393962002582836,606
opencode,hle_2168,0,0.3965709206038924,1096,487.7557249069214,23,0.3965709206038919,1096
opencode,hle_2174,1,0.4503555763776801,1151,59.18207836151123,6,0.45035557637768037,1151
opencode,hle_2177,0,0.6857114762066866,1262,69.6803195476532,6,0.6857114762066865,1262
opencode,hle_2179,1,0.35305208339247585,1461,238.07854104042053,10,0.3530520833924757,1461
opencode,hle_218,0,0.5803776139336544,733,143.12984085083008,6,0.580377613933654,733
opencode,hle_2181,1,0.3845660294488341,1269,69.53677988052368,6,0.38456602944883395,1269
opencode,hle_2182,0,0.5034152285194429,1290,74.12039351463318,6,0.5034152285194425,1290
opencode,hle_2187,0,0.05606154977941431,24011,1201.3884494304657,4,0.05606154977941413,24011
